locate,symbol,prints,unpriced,min_tick,max_tick,shares,vwap_micro
2522,CRBP,558,0,110000,120000,40229,112484632976
3583,EPD,1728,0,392100,396600,122584,393741054297
12122,WIX,7644,0,520000,557300,542098,541161693457
1849,CAH,5740,0,1937900,1970100,355053,1955932403049
2275,CLX,2830,0,901900,917600,108605,907538712766
10369,SON,2292,0,466500,491000,99969,472764419970
96,ACDC,2542,0,71500,74000,158502,73011588497
5837,IOT,6682,0,276100,300400,368629,295031774222
9024,PTC,4075,0,1398500,1428800,127485,1418210586343
5071,HALO,6990,0,662800,694600,386099,671689460475
10185,SKYX,311,0,10700,11300,298191,10882615504
4265,FNGR,194,0,7825,9001,110925,8662054324
5428,HYZD,26,0,225500,225900,3798,225675144813
8589,PEGA,4670,0,332900,341100,251576,336709766034
7571,MYRG,1227,0,4527000,4700000,13514,4646913016131
2484,CPS,295,0,268100,281900,8031,275197086290
2539,CRDX,2,0,224000,240000,51,239686274509
1458,BLST,4,0,249600,249700,334,249670059880
11731,VEGI,30,0,449000,453000,1442,451555201109
11830,VLYPO,2,0,250800,250800,16,250800000000
1557,BOOM,706,0,69100,73300,30823,70266907828
7420,MSI,2634,0,3914600,3997000,47960,3945975498331
6266,JXN,928,0,1094000,1107800,23197,1101434073371
11452,UFPT,681,0,2116000,2212800,13054,2169960556151
1179,BCYC,679,0,44200,46500,86576,44834510718
5772,INFU,190,0,84700,87600,13490,86930140845
11912,VSCO,2585,0,453200,474700,117674,459639394428
1639,BRZE,7969,0,196400,212100,460177,208886570602
6726,LKQ,14381,0,245500,260800,1054172,249287319336
2415,COO,6395,0,595800,610300,346925,601086849607
5270,HOOX,27,0,216000,232000,1962,220357900101
4821,GNS,19,0,2413,2594,8816,2490074183
7990,NUS,726,0,61200,63800,51199,61722340280
10735,SXC,1812,0,75500,78400,150450,76605853107
5648,IGSB,484,0,522400,522800,194114,522519137208
10834,TBT,757,0,371700,375200,73164,373632895959
561,AN,805,0,1836600,1922300,16457,1868117724980
5757,INDI,1980,0,40800,43000,495613,41851113469
11445,UFG,22,0,7700,7799,3538,7734358394
1172,BCTX,1337,0,29900,41000,197266,32929270629
1073,BB,2031,0,59700,62900,1082629,61572207191
11346,TWAV,2399,0,14300,24200,312298,20644357632
4780,GM,12438,0,747500,771500,579000,753851216407
10790,TANH,12,0,3897,4116,4376,4011904707
517,AMOD,210,0,2110,2225,52418,2143495249
6418,KNSA,1557,0,562100,582500,65090,567005360270
4872,GPIX,394,0,549600,552800,54051,550898754879
10702,SVAQW,1,0,2600,2600,91,2600000000
429,ALHC,6205,0,156900,167100,673280,160103431707
5516,IBOT,45,0,645000,650100,12444,645870306975
8217,OMER,5019,0,118100,131700,474989,123146129910
5601,IEP,1166,0,80200,82300,402723,81226094610
10787,TALO,3075,0,156600,163900,166653,161520213857
514,AMLP,1689,0,538700,543300,117218,540944581890
5599,IEMG,4863,0,790900,801400,509715,795799223683
11950,VTN,7,0,107700,108100,700,107985714285
1677,BSMY,14,0,242400,244700,1022,243502935420
3442,EIDO,480,0,140600,142800,95205,141172145370
3800,EWW,4130,0,767900,786500,155864,772579124108
3804,EWZS,102,0,137500,142000,12918,138594457346
11244,TRVI,2426,0,140700,151200,134839,143305616327
971,AXIA-,2,0,115800,116500,107,116454205607
3758,EVO,79,0,26700,27400,7998,27028682170
469,ALTI,769,0,34000,35400,27706,34766898866
10742,SY,521,0,27700,28600,102215,28413955877
10841,TCAL,5,0,220600,221200,260,220946153846
568,ANF,2376,0,700200,738000,80689,705697712203
4773,GLUE,2468,0,179300,186000,132767,181819598996
2401,COLD,2854,0,141200,143600,209423,142561988415
2302,CMND,21,0,5200,5300,5035,5255831380
12575,ZD,1695,0,403800,410400,87724,406515368656
2267,CLSM,1,0,268500,268500,100,268500000000
12540,YSPY,23,0,154600,155500,1040,155138557692
7408,MSFD,484,0,127000,132400,332530,128816550687
2321,CMTV,30,0,382500,394800,342,388930116959
12433,XSHD,1,0,132900,132900,2,132900000000
2160,CHPX,155,0,875700,913500,14180,884644583921
7247,MLI,734,0,1352900,1380400,16015,1362599650327
4519,GAM,7,0,639000,643000,452,642318584070
2645,CTM,34,0,6681,6795,2766,6736995661
7732,NFBK,1143,0,138800,140800,90384,139926567755
3071,DMLP,98,0,272300,278900,7986,275603155522
4081,FHTX,2014,0,37600,40500,67040,38387210620
4103,FINV,640,0,47200,49100,53095,47827691873
9190,QNCX,256,0,11400,11900,84183,11556757302
5689,ILF,3450,0,342000,350200,266636,343696648614
10875,TDOC,2828,0,62700,66200,259202,63949190592
602,AON,4175,0,3155200,3216600,101967,3188532529151
4650,GGAL,2794,0,401300,419900,207580,406061336833
5176,HFND,4,0,240700,244400,288,242143055555
7108,METL,30,0,285700,296500,1819,286533974711
12195,WSML,6,0,336600,338700,758,338168997361
4910,GRFS,1488,0,76200,78100,105991,77388495249
4584,GDOG,15,0,130500,135000,3148,131619282083
6939,MAN,944,0,255500,268300,43359,260083316035
8988,PSI,319,0,1458200,1507300,11625,1481632240860
3901,FCBC,382,0,408700,419300,17722,412190192980
10313,SNDR,3611,0,313500,333000,220973,320993522738
7033,MCO,3435,0,4263000,4378700,86652,4311295301897
1847,CAG,4862,0,134200,138900,804806,135446941995
12120,WIT,311,0,18400,19100,136781,18906549155
5521,IBTG,6,0,228700,228800,1242,228700322061
10608,STI,54,0,55500,57400,2335,55875931477
8724,PKX,209,0,777900,795400,7448,788200469924
6084,JBLU,2672,0,45800,48400,1880087,46454484340
11270,TSLR,25827,0,252500,273300,652283,262693131815
997,AZTR,7,0,1782,1824,893,1796736842
4984,GT,2921,0,56300,57700,1092955,56829753741
12357,XLSR,11,0,654200,655900,1321,654997501892
2084,CGBL,174,0,369400,372700,21081,370327745363
3594,EPR,717,0,572700,579000,16451,575492979150
10299,SMZ,15,0,243400,260000,733,255451023192
26,AAON,2746,0,1303500,1373300,117719,1344299704380
10200,SLGL,68,0,679800,730000,1609,708104350528
230,AESI,3593,0,184700,192200,260326,188623742154
3425,EGHT,889,0,22000,23900,169238,23341712854
11887,VPU,259,0,1900000,1932600,18064,1909216878875
1614,BRKR,8021,0,427300,441000,430715,430689528806
9110,QBIG,11,0,422400,426400,432,422855092592
448,ALLY,5987,0,415700,424100,212565,419724101804
10721,SWAG,135,0,18000,19400,10026,18855665270
5634,IGF,1847,0,660300,668700,85724,662526985441
11458,UGP,422,0,56200,59700,135181,57112472166
4753,GLNK,42,0,88700,94900,14154,89188490885
1499,BMRC,900,0,249800,254500,23588,253295548584
11772,VGSH,103,0,581800,582300,89019,581910132668
7787,NIQ,2060,0,80600,84300,199695,82220038058
2700,CVNX,29,0,130500,141300,3502,137751342090
4636,GEVO,347,0,16500,16900,196235,16732758682
9723,RWAYI,32,0,245600,247000,2887,246656182888
7712,NESR,4362,0,251200,259800,297305,254593093288
4750,GLND,610,0,28900,30300,69444,29240053856
8597,PEPG,381,0,15400,16600,94937,15659205578
5706,IMCC,11,0,2247,2477,2977,2342452133
3340,ED,4941,0,1053200,1073000,126316,1060873802210
8427,PALO,1,0,99500,99500,1,99500000000
9564,RMIX,777,0,162500,187300,62668,175974529265
10534,SRG-A,2,0,205300,206100,21,205338095238
261,AFYA,347,0,137000,142100,15979,140153151010
162,ADAG,74,0,35000,36200,4207,35774875207
10435,SPHD,1403,0,490400,495800,168043,492373764453
8601,PESI,1687,0,85500,105000,165967,98802868040
3318,ECAT,57,0,150700,153200,5136,152054653426
1746,BUFR,322,0,360300,363000,86370,360911082551
9897,SCHR,90,0,245200,246000,77764,245341803405
2974,DH,332,0,8078,8522,35358,8313862463
1035,BALQ,1,0,560500,560500,1,560500000000
11308,TTEK,9103,0,258000,265600,787786,261063630986
5814,INTZ,52,0,7100,7353,6715,7266755472
628,APLE,1961,0,137300,140000,154711,137748162056
10901,TECH,12061,0,432000,455500,843893,440372611930
2579,CRVS,7281,0,121900,135500,706438,124989127000
7666,NCSM,52,0,419900,440000,2399,428705835764
1011,BAC-E,8,0,193900,194300,828,194048309178
11284,TSN,3924,0,656300,669800,133903,659421125740
6197,JOYY,862,0,560800,573500,38678,563968607477
7697,NEGG,330,0,200000,228800,13479,213984880183
2610,CSQ,133,0,201600,202700,15222,202240185258
11831,VLYPP,4,0,252300,252400,4,252325000000
1558,BOOT,2859,0,1435500,1576000,91383,1467679997373
2940,DFSC,131,0,36000,41000,16334,38457511938
251,AFL,5489,0,1162200,1175200,124440,1168176677113
5338,HTH,659,0,362500,369900,24026,364306813452
11744,VET,787,0,126300,128700,70249,127755307548
1471,BLZR,2,0,100900,101000,245,100940816326
409,ALB-A,25,0,713500,729400,164,723835365853
10682,SUPN,1717,0,491700,510000,100798,499798653743
11059,TLTI,3,0,443000,443500,200,443250000000
786,ASMU,43,0,253800,266600,1920,261225833333
1928,CBOT,2,0,267200,273700,901,267207214206
12201,WSTNR,3,0,1601,1601,200,1601000000
12300,XENE,2354,0,543200,554600,106166,546159784676
2027,CDZIP,2,0,203200,203400,125,203240000000
3817,EXPD,1414,0,1524700,1568100,30989,1556246351931
8941,PRZO,126,0,5237,5505,34391,5350839318
3854,FAD,6,0,1805000,1819600,378,1811343386243
2640,CTEV,770,0,134100,210000,38095,156340819005
4632,GERN,684,0,12900,14000,953788,13263250848
9719,RVT,19,0,179200,182300,1216,180449588815
9020,PSX,3066,0,1730000,1765200,103846,1753884732199
3933,FCVT,4,0,513000,516800,120,515365000000
11220,TRSG,2,0,11800,13100,737,12681953867
947,AVT,3677,0,838400,855000,132725,844166365040
7842,NNBR,1152,0,21600,23000,134361,22021010561
8617,PFF,1618,0,312000,314000,258691,313036032950
726,ARMH,20,0,891000,907600,2789,899469057009
10999,THYP,112,0,249000,271900,35704,255565278400
11300,TT,2091,0,4649400,4780000,46341,4679747620897
1126,BBYY,9,0,119000,120600,239,119952301255
3544,ENHA,119,0,37000,47400,9568,41063262959
8115,OBDC,1098,0,111000,113000,166722,111962854932
638,APO,6013,0,1320900,1360300,222891,1349083997110
10911,TEL,3264,0,2007400,2058800,108295,2036260737799
12241,WWR,58,0,5910,6220,27005,6002017330
2067,CFBK,160,0,271000,273700,3629,271790493248
7154,MGNI,5337,0,124000,129700,417776,128015021686
12223,WTO,8,0,7800,8400,3614,8195400664
7136,MFSI,33,0,313700,315100,6949,314231313858
5512,IBN,1315,0,258500,260500,146626,259888795302
10698,SVACW,11,0,18000,19000,1400,18464285714
425,ALGN,2575,0,1569900,1610000,100259,1581065695847
9064,PVLA,671,0,1119100,1210000,28931,1138574919636
3080,DNMX,5,0,99900,99900,287,99900000000
4919,GRND,2120,0,133200,138800,138242,135808630517
4108,FIS,11169,0,413400,428400,617260,420434993681
9195,QOWZ,2,0,333500,335000,2,334250000000
6042,IYZ,4879,0,426500,434000,385495,429158635520
955,AVXC,32,0,791300,797100,5163,793424075150
7227,MKOR,4,0,593300,607000,36,600938888888
11140,TORO,115,0,51000,57500,12900,54323418604
867,AUB,4347,0,359400,368400,117571,362859169352
5735,IMUX,276,0,116500,123900,22539,120107502551
7489,MUB,1698,0,1058900,1066100,147881,1060709913376
4398,FTFT,37,0,11600,12600,1380,11884057971
9485,RHI,2888,0,243800,254100,151954,249542976163
10645,STSSW,1,0,350,350,1,350000000
372,AIRO,1213,0,62600,66900,80890,63838910866
10546,SRTA,1402,0,52100,54400,142792,52718762255
6100,JDST,985,0,315500,342300,70659,334458175179
12438,XSLV,2,0,486500,487500,101,486509900990
2165,CHRN,415,0,170300,195600,45652,184525801717
9415,RELY,8299,0,223800,232200,665159,226767014352
8351,OUNZ,338,0,433800,438800,16549,437303250951
9474,RGP,875,0,42300,44200,52647,43597217315
9378,RDTL,126,0,176200,192000,89343,182205392700
4291,FOSL,2832,0,38700,43700,322892,40248586524
10166,SKE,1659,0,306600,330000,98363,314833419070
1190,BDJ,138,0,89400,90800,8113,90026167878
11463,UHT,118,0,400000,407600,1773,402760349689
11562,USB-Q,7,0,148900,149000,800,148950000000
1289,BGM,246,0,3092,4484,119702,3666835023
6737,LMB,763,0,720700,780000,29480,729756282225
1650,BSCT,69,0,185900,186200,16455,185943597690
4633,GETY,548,0,7300,9200,131240,8372860583
3640,ERY,1492,0,107500,111700,400465,108919912601
202,ADX,29,0,250000,252000,3433,251122167200
5289,HPK,1687,0,68500,71100,114048,70174137205
103,ACGCU,1,0,100000,100000,189,100000000000
10376,SORA,4,0,26700,27500,262,27150381679
9458,RFIL,491,0,168000,182100,31076,177303771399
2439,COSM,63,0,2990,3083,36238,3036158010
5886,IQV,2569,0,1688700,1733000,73030,1710856802683
8854,PPA,166,0,1643900,1685000,5197,1652182143544
3626,EQX,9745,0,131900,139600,1486438,135034769025
9342,RCEL,4960,0,44500,55900,232006,48104843840
8755,PLTM,14,0,189000,191600,4269,189939728273
3301,EARN,112,0,47900,48400,7229,48209904551
8388,OXY+,124,0,354500,376400,12846,371007348591
9901,SCHW-J,22,0,177800,181000,1320,178527575757
4814,GNMA,22,0,437700,440800,1252,439187939297
2622,CTA,60,0,317200,320700,7785,320172626846
7709,NEPH,39,0,31200,33200,1377,31543282498
10624,STOK,2078,0,297000,307000,100060,301487484509
351,AIM,17,0,2410,2600,2954,2522754231
8487,PBM,135,0,48000,53200,5512,49804462989
12549,YXT,1,0,4418,4418,100,4418000000
2276,CLYM,995,0,106400,113000,68759,107998241684
7363,MRCY,1768,0,910000,940000,65196,918745892386
12411,XRAY,8515,0,98900,104100,1371007,100073379348
10864,TDACW,13,0,1200,1350,2082,1205259365
591,ANVS,528,0,20200,20900,28451,20544501072
5678,IJR,12404,0,1337400,1351000,334485,1342878460319
4835,GOGO,1737,0,38300,41000,306737,39137274277
6940,MANE,504,0,977700,1055100,19536,1004335426904
12126,WKHS,475,0,29900,35500,35281,31445055412
1853,CAIQ,309,0,268300,270000,23422,268702907522
1675,BSMV,9,0,208800,208900,614,208871335504
11948,VTIX,208,0,38600,42500,22241,39847911514
12047,WDH,19,0,15700,15900,1131,15746507515
1774,BV,1003,0,125100,127800,40154,126830146436
6861,LUCD,739,0,9505,10100,146003,9887613480
9561,RMD,1510,0,2016400,2055000,38423,2031389363141
4474,FWONA,525,0,820000,836700,25174,827238027329
1815,BYND,3440,0,7800,8345,2070099,8128296588
12088,WFC-Z,106,0,187400,188200,6340,187599794952
12187,WSBK,10,0,126300,127600,184,126600543478
1914,CBIO,407,0,186800,212300,32879,195373758325
4921,GRNJ,12,0,303700,308000,1367,304584052670
9698,RTYY,5,0,126000,127800,20,126270000000
3192,DTST,65,0,40000,43900,3144,41112309160
3799,EWV,3,0,191000,191800,141,191005673758
8886,PRCH,5249,0,97300,103900,403093,99861744064
7929,NSSC,1104,0,359800,374200,48861,363840212030
5151,HEI.A,512,0,2153000,2213000,14332,2168816864359
735,ARQQ,666,0,129500,137900,45322,132468370769
11008,TILL,18,0,182400,184300,1769,183216449971
11107,TNC,335,0,805500,827500,6408,810876029962
834,ATHM,1069,0,169900,176800,71144,172473649218
7287,MMU,12,0,100300,101200,2391,101049644500
8844,POOL,3311,0,1727000,1782500,119090,1749333315979
6715,LITS,371,0,11500,12000,187903,11653946983
11802,VIR,3391,0,86500,90000,289947,87455602230
11901,VRP,62,0,242900,243200,5082,243054348681
1628,BRRR,134,0,221700,225200,14600,222954684931
4259,FNDF,1088,0,524000,527500,29925,525797002506
7572,MYSE,123,0,17300,18400,12175,17906874743
972,AXIA-C,6,0,102600,103800,413,102733414043
11245,TRX,351,0,11200,11800,184759,11315325369
6158,JIRE,100,0,786700,790300,7655,788735519268
12439,XSMO,177,0,847300,853100,13695,849033566995
2166,CHRS,960,0,15600,16400,226414,15805240400
3491,EMB,5456,0,947100,952800,733182,948234974126
685,ARCC,2550,0,187700,189900,331032,188937921409
10958,TGB,3278,0,68100,73300,686041,69785806387
10120,SIGA,1177,0,41000,43000,159458,41974429630
2154,CHOW,31,0,4224,4506,4500,4352355555
12427,XRT,8381,0,790700,804800,664315,796172175398
3620,EQR,5278,0,638700,654300,163523,643155041186
9287,R,1018,0,2271100,2320000,20846,2296463297515
11110,TNGX,9687,0,193500,230000,914216,205702691377
837,ATI,1995,0,1540300,1603500,59953,1561169958133
5924,ISOU,50,0,112000,118500,2558,113658835027
10100,SHPU,161,0,83300,92400,72641,88890520504
5013,GTX,3888,0,308400,317100,290152,311747491314
12389,XOMX,33,0,449000,476900,3059,463176887871
2116,CGTL,686,0,4701,6980,96563,5722111088
7203,MIRA,34,0,9297,9630,16315,9513605638
8422,PAL,971,0,49100,52900,99305,50133741503
3335,ECOW,18,0,275600,277300,2526,276815439429
6472,KRRO,770,0,101300,113000,32882,104438808466
6933,MAKO,417,0,76100,85800,58906,80861436865
9848,SBRA,3213,0,206200,208600,228790,207028464967
301,AGO,668,0,744000,757200,20315,749211321683
10574,SSP,1010,0,33200,36200,165618,34048006859
11038,TLA,2,0,249800,249900,10,249810000000
765,ASC,716,0,186400,190300,32134,189052287296
10939,TFC,8678,0,462500,471400,485486,466829443691
8333,OSRHW,1,0,689,689,100,689000000
3246,DVYE,23,0,338500,340800,1567,339308934269
9081,PXLW,538,0,60800,73300,77895,67286040182
4610,GEHC,11007,0,606700,626400,538393,611473205632
7930,NSTS,28,0,135700,136700,12640,136464596518
10054,SGHC,4889,0,129600,132900,369397,131482614098
845,ATLCZ,20,0,254800,255700,3385,255259734121
11118,TNXP,1693,0,135500,158200,116160,150621332644
8695,PIIIW,5267,0,55,2500,11684748,965803581
3608,EQ,382,0,21300,26200,114060,24431030159
1564,BOTZ,1931,0,401400,406000,160367,403216111170
11837,VMET,302,0,109000,130600,36388,114216351544
9330,RBLU,29,0,58500,63200,3952,60090308704
4243,FMST,26,0,17300,18000,3631,17654172404
4215,FLYT,141,0,228100,280000,24827,250492141620
11555,USAS,5430,0,61300,67900,1184507,63556064337
38,AARD,1480,0,38800,53000,101562,47500297355
10311,SNDL,492,0,14100,14600,237104,14282235643
10410,SPCL,3,0,329300,342700,93,329660215053
137,ACRS,1379,0,45000,48200,165426,46245255280
9065,PW,2,0,6000,6000,1980,6000000000
6298,KBWB,3746,0,830700,840600,199624,836824745020
2310,CMRE-C,9,0,262900,264200,651,263485253456
12583,ZEPP,80,0,101300,117700,5973,104432613427
2409,COMT,184,0,356500,359300,20046,358145355681
4393,FTDR,1120,0,610000,626500,38102,615992236627
9480,RGTU,20,0,200000,225600,1014,208961735700
2460,CPER,635,0,380600,384500,87985,382073134056
3777,EW,5859,0,809600,822700,241141,814962927084
8864,PPIH,292,0,316900,332500,15492,321203266201
3882,FBLG,46,0,10100,10900,8315,10546229705
9434,REXC,163,0,210000,213000,24609,211153208175
495,AMCR,4093,0,366800,383600,211342,371459601972
396,AKAM,9625,0,1481900,1558300,556342,1511425942495
10669,SUIG,529,0,16000,18100,39570,16699216578
7028,MCHS,12,0,451500,454000,1005,452767164179
7414,MSFX,80,0,182600,198400,7104,191057896959
2228,CLDI,40,0,1585,1852,15491,1737790652
12501,YELP,2486,0,210700,218000,97560,216091245387
10791,TAOP,4,0,12900,12900,165,12900000000
518,AMODW,11,0,266,550,4883,315284046
1036,BALT,10,0,340600,340700,1343,340686299329
11309,TTEQ,93,0,404400,411200,13360,408449520958
9542,RL,1685,0,3257300,3320000,29222,3276136229553
4455,FUSE,339,0,14900,17100,24535,16631856531
5077,HAS,5388,0,938800,960300,225483,951535297117
9738,RWTP,7,0,246000,248500,202,246351485148
4651,GGB,701,0,45000,46200,272608,45824092102
5721,IMOS,159,0,505000,515600,7837,510413334183
10907,TEI,12,0,62400,63500,2029,62793642188
634,APLZ,37,0,40900,44000,10878,42787470123
535,AMS,36,0,14500,15300,2683,14935445396
10808,TAXI,2,0,509100,509900,14,509785714285
6487,KSTR,134,0,244200,247100,15976,246120017526
1301,BH.A,100,0,13960000,14317200,256,14104811718750
11574,USEA,41,0,22600,23200,3285,22810258751
10973,THC,3166,0,1948400,2004500,118530,1968465269552
700,ARES,3898,0,1232800,1275000,208182,1246002503098
9648,RRX,1886,0,1951300,2040000,56485,1972158215455
2146,CHKP,3526,0,1199700,1243200,233052,1233973057944
12419,XRPI,42,0,80000,82000,9817,80742110624
2245,CLNE,485,0,20000,20700,234377,20227867922
4216,FLYU,5,0,365900,369900,17,367664705882
1409,BKKT,1340,0,79100,86200,128213,82949057427
11682,VB,560,0,2810000,2860000,20611,2820899019940
5780,INKT,70,0,101800,119800,3288,108351064476
10867,TDAY,1622,0,71700,74000,125960,73144771355
10966,TGLS,639,0,385200,405800,22093,395082397139
693,ARCX,35,0,188700,200000,3191,193694766530
426,ALGS,262,0,57000,66300,27146,60354943638
327,AHT-G,2,0,50000,50000,200,50000000000
10600,STEP,1381,0,534700,550800,48780,537242224272
5500,IBLC,8,0,503500,519000,303,506599009900
7802,NKLR,1362,0,57600,61300,78211,58723719169
5940,ITB,6447,0,864700,892000,265788,869346157463
4914,GRML,324,0,3750,3960,104511,3831347982
10001,SEM,229,0,164600,165000,62310,164883285186
